rank,zp_minmax,sim_mwh,dominant_mwh,heat_mwh,cool_mwh,i1,i2,i3,i4,i5
3322,0.044290057,57783.461,1304659.890,788758.321,573685.030,10,11,15,18,22
3323,0.044291045,57658.561,1301810.812,786675.524,572793.849,12,16,17,18,22
3324,0.044293390,57782.325,1304536.089,788830.973,573487.441,10,11,17,18,22
3325,0.044296549,57811.185,1305094.549,788798.537,574107.197,9,11,14,18,22
3326,0.044298445,57755.097,1303772.573,787711.095,573816.575,9,12,15,18,22
3327,0.044301392,57753.477,1303649.256,787783.748,573618.985,9,12,17,18,22
3328,0.044301426,57837.057,1305534.879,789492.239,573879.697,11,13,15,18,22
3329,0.044301643,57705.711,1302563.679,787202.564,573066.826,12,14,16,18,22
3330,0.044301685,57697.682,1302381.188,786810.120,573268.750,14,15,17,18,22
3331,0.044302523,57761.480,1303796.625,788086.798,573471.307,9,11,16,18,22
3332,0.044303620,57829.045,1305289.387,789358.014,573760.418,10,11,14,18,22
3333,0.044304760,57835.925,1305411.075,789564.891,573682.108,11,13,17,18,22
3334,0.044306159,57773.753,1303966.616,788270.572,573469.796,10,12,15,18,22
3335,0.044308255,57648.697,1301082.545,786098.381,572632.860,15,16,17,18,22
3336,0.044309987,57773.231,1303842.200,788343.224,573272.207,10,12,17,18,22
3337,0.044310171,57780.053,1303990.751,788646.275,573124.528,10,11,16,18,22
3338,0.044312793,57801.655,1304401.095,788310.788,573891.962,9,12,14,18,22
3339,0.044314919,57882.572,1306164.445,790091.932,573955.085,11,13,14,18,22
3340,0.044317157,57749.917,1303105.205,787599.049,573256.073,9,12,16,18,22
3341,0.044317825,57742.666,1302921.936,787206.605,573457.997,9,15,17,18,22
3342,0.044318068,57828.028,1304840.924,789004.490,573664.463,12,13,15,18,22
3343,0.044319140,57696.210,1301835.049,786625.422,572905.837,14,15,16,18,22
3344,0.044319775,57819.403,1304596.046,788870.265,573545.184,10,12,14,18,22
3345,0.044319936,57874.296,1305829.869,789754.499,573949.665,9,10,11,18,22
3346,0.044321612,57827.154,1304716.862,789077.142,573466.874,12,13,17,18,22
3347,0.044321722,57694.127,1301712.195,786698.074,572708.248,14,16,17,18,22
3348,0.044322704,57835.113,1304864.276,789380.193,573319.195,11,13,16,18,22
3349,0.044325631,57769.519,1303298.301,788158.526,572909.294,10,12,16,18,22
3350,0.044325878,57761.742,1303115.559,787766.082,573111.218,10,15,17,18,22
3351,0.044329478,57791.164,1303673.456,787733.646,573730.974,9,14,15,18,22
3352,0.044332379,57789.482,1303550.201,787806.298,573533.385,9,14,17,18,22
3353,0.044332400,57929.300,1306703.449,790488.417,574144.332,9,11,13,18,22
3354,0.044332439,57874.642,1305469.392,789604.183,573739.851,12,13,14,18,22
3355,0.044334795,57740.591,1302376.401,787021.907,573095.085,9,15,16,18,22
3356,0.044335783,57808.064,1303869.254,788293.123,573384.195,10,14,15,18,22
3357,0.044336285,57864.894,1305136.287,789266.750,573734.431,9,10,12,18,22
3358,0.044336953,57814.983,1303990.902,788500.000,573305.885,13,15,17,18,22
3359,0.044337998,57739.281,1302252.774,787094.559,572897.495,9,16,17,18,22
3360,0.044338341,57824.805,1304171.601,788892.444,573103.961,12,13,16,18,22
3361,0.044339176,57946.809,1306898.638,791047.894,573797.554,10,11,13,18,22
3362,0.044340170,57808.237,1303744.143,788365.775,573186.606,10,14,17,18,22
3363,0.044342535,57759.275,1302570.415,787581.384,572748.306,10,15,16,18,22
3364,0.044346205,57758.547,1302446.206,787654.036,572550.717,10,16,17,18,22
3365,0.044347640,57862.299,1304743.603,789027.040,573578.862,13,14,15,18,22
3366,0.044348269,57919.304,1306010.462,790000.668,573929.098,9,12,13,18,22
3367,0.044348856,57786.793,1303005.279,787621.600,573170.472,9,14,16,18,22
3368,0.044351293,57861.557,1304619.408,789099.693,573381.273,13,14,17,18,22
3369,0.044351768,57852.897,1304410.154,788689.608,573573.443,9,10,15,18,22
3370,0.044354637,57813.806,1303444.469,788315.302,572942.973,13,15,16,18,22
3371,0.044355064,57803.572,1303201.198,788181.076,572823.694,10,14,16,18,22
3372,0.044356081,57852.977,1304285.136,788762.260,573375.853,9,10,17,18,22
3373,0.044356552,57938.696,1306203.769,790560.145,573582.319,10,12,13,18,22
3374,0.044358223,57812.976,1303320.362,788387.954,572745.384,13,16,17,18,22
3375,0.044363464,57906.950,1305284.685,789423.526,573768.110,9,13,15,18,22
3376,0.044366542,57900.027,1305038.103,789289.300,573648.830,9,10,14,18,22
3377,0.044367669,57906.898,1305159.801,789496.178,573570.521,9,13,17,18,22
3378,0.044367928,57859.074,1304074.281,788914.994,573018.361,13,14,16,18,22
3379,0.044370670,57924.993,1305479.340,789983.003,573421.331,10,13,15,18,22
3380,0.044372146,57849.774,1303740.729,788577.562,573012.941,9,10,16,18,22
3381,0.044375387,57925.580,1305353.816,790055.655,573223.742,10,13,17,18,22
3382,0.044378705,57954.685,1305912.031,790023.218,573843.497,9,13,14,18,22
3383,0.044384187,57904.267,1304614.820,789311.480,573207.608,9,13,16,18,22
3384,0.044385371,57972.059,1306107.355,790582.695,573496.719,10,13,14,18,22
3385,0.044391557,57922.515,1304809.270,789870.956,572860.829,10,13,16,18,22
3386,0.044401138,58016.680,1306648.467,790979.180,573685.966,9,10,13,18,22
3387,0.044417450,43013.279,968386.937,449231.477,562168.739,5,6,7,18,20
3388,0.044463754,34024.916,765228.147,313632.867,485620.196,6,7,19,20,21
3389,0.044559790,71735.509,1609870.905,889423.965,792182.450,8,11,18,21,22
3390,0.044571398,71723.403,1609180.028,888936.216,791967.216,8,12,18,21,22
3391,0.044572845,71694.136,1608471.165,888359.074,791806.227,8,15,18,21,22
3392,0.044575842,71693.419,1608346.945,888431.726,791608.638,8,17,18,21,22
3393,0.044586523,71686.491,1607806.262,888247.028,791245.726,8,16,18,21,22
3394,0.044592008,71752.462,1609087.919,888958.766,791881.615,8,14,18,21,22
3395,0.044597930,71786.590,1609639.524,889355.251,792070.862,8,9,18,21,22
3396,0.044614276,71860.521,1610706.876,890648.646,791918.751,8,13,18,21,22
3397,0.044618400,71827.217,1609811.595,889914.728,791724.084,8,10,18,21,22
3398,0.044643384,36310.486,813345.300,313529.224,536126.562,2,10,13,18,20
3399,0.044659003,13818.195,309415.651,214387.266,108846.580,8,9,10,11,13
3400,0.044672022,36323.688,813119.401,312969.747,536473.341,2,9,13,18,20
3401,0.044681538,71989.570,1611170.349,890395.066,792764.853,7,11,18,21,22
3402,0.044688536,34272.492,766919.116,314961.581,486230.028,5,8,19,20,21
3403,0.044693217,71977.507,1610479.429,889907.317,792549.618,7,12,18,21,22
3404,0.044694624,71948.096,1609770.709,889330.175,792388.630,7,15,18,21,22
3405,0.044697213,36303.566,812210.938,312235.829,536278.674,2,9,10,18,20
3406,0.044697627,71947.378,1609646.489,889402.827,792191.041,7,17,18,21,22
3407,0.044708445,71940.611,1609105.646,889218.129,791828.128,7,16,18,21,22
3408,0.044712939,36363.251,813260.139,313038.461,536584.929,2,11,13,18,20
3409,0.044713767,72006.487,1610387.398,889929.867,792464.018,7,14,18,21,22
3410,0.044716644,13810.195,308837.918,213990.781,108657.332,8,10,11,13,14
3411,0.044719694,72040.696,1610938.921,890326.352,792653.265,7,9,18,21,22
3412,0.044726492,13805.387,308662.424,213922.067,108545.745,8,9,10,13,14
3413,0.044733173,36348.901,812571.505,312550.712,536369.694,2,12,13,18,20
3414,0.044735818,72114.428,1612006.473,891619.747,792501.154,7,13,18,21,22
3415,0.044740059,72081.206,1611111.110,890885.829,792306.486,7,10,18,21,22
3416,0.044740683,36317.782,811739.556,312046.222,536011.117,2,13,17,18,20
3417,0.044741169,36345.460,812349.345,312304.543,536390.262,2,10,11,18,20
3418,0.044742283,36353.287,812504.068,312573.262,536284.094,2,13,14,18,20
3419,0.044747522,36328.447,811853.829,311973.569,536208.706,2,13,15,18,20
3420,0.044756767,36327.473,811664.349,311816.794,536175.027,2,10,12,18,20
3421,0.044761066,36351.817,812130.289,311745.066,536737.041,2,9,11,18,20
3422,0.044767727,13827.997,308883.166,213968.230,108742.933,8,10,11,12,13
3423,0.044772128,36302.420,810826.333,311312.304,535816.450,2,10,17,18,20
3424,0.044772220,36336.775,811591.996,311839.344,536089.427,2,10,14,18,20
3425,0.044775235,36310.186,810943.505,311239.652,536014.039,2,10,15,18,20
3426,0.044780795,36337.023,811442.101,311257.317,536521.806,2,9,12,18,20
3427,0.044786156,36329.638,811180.090,311861.523,535648.204,2,13,16,18,20
3428,0.044786914,13825.941,308704.921,213899.517,108631.345,8,9,10,12,13
3429,0.044789179,36340.831,811375.242,311279.867,536436.206,2,9,14,18,20
3430,0.044790244,36307.362,810608.694,310752.827,536163.229,2,9,17,18,20
3431,0.044792834,36314.727,810726.265,310680.175,536360.818,2,9,15,18,20
3432,0.044803965,49634.793,1107821.427,415379.679,742076.540,2,8,18,19,21
3433,0.044804622,13801.894,308046.202,213463.740,108384.355,8,10,11,13,17
3434,0.044809427,13795.578,307872.217,213395.027,108272.768,8,9,10,13,17
3435,0.044814705,36311.974,810269.169,311127.606,535453.537,2,10,16,18,20
3436,0.044816902,36372.798,811586.626,311326.030,536633.394,2,11,12,18,20
3437,0.044825457,36376.738,811519.636,311348.581,536547.793,2,11,14,18,20
3438,0.044826274,36343.050,810753.307,310821.540,536274.816,2,11,17,18,20
3439,0.044828945,36350.483,810870.811,310748.888,536472.405,2,11,15,18,20
3440,0.044830815,36315.341,810053.104,310568.129,535800.316,2,9,16,18,20
3441,0.044844862,36361.638,810831.752,310860.832,536332.559,2,12,14,18,20
3442,0.044847718,13818.764,308126.365,213503.031,108442.098,8,10,12,13,14
3443,0.044848038,36335.126,810183.184,310261.139,536257.171,2,12,15,18,20
3444,0.044849271,36330.719,810062.654,310333.791,536059.582,2,12,17,18,20
3445,0.044856847,36339.250,810116.010,310283.689,536171.571,2,14,15,18,20
3446,0.044857554,36334.434,809995.889,310356.342,535973.981,2,14,17,18,20
3447,0.044857815,36305.654,809349.588,309756.649,535898.594,2,15,17,18,20
3448,0.044865396,36349.893,810198.853,310636.842,535911.904,2,11,16,18,20
3449,0.044873444,13789.285,307292.777,212998.542,108083.520,8,10,13,14,17
3450,0.044887318,36336.691,809509.071,310149.093,535696.669,2,12,16,18,20
3451,0.044895611,36311.401,808796.231,309571.951,535535.681,2,15,16,18,20
3452,0.044896033,36340.733,809441.979,310171.643,535611.069,2,14,16,18,20
3453,0.044898957,13835.073,308137.960,213391.088,108581.945,8,10,11,13,15
3454,0.044899179,36308.794,808673.901,309644.603,535338.092,2,16,17,18,20
3455,0.044899673,16873.109,375795.813,212907.196,179761.726,8,9,10,13,19
3456,0.044911657,13831.069,307961.663,213322.374,108470.357,8,9,10,13,15
3457,0.044928325,72720.092,1618580.079,895688.204,795611.967,6,11,18,21,22
3458,0.044934277,13809.886,307335.226,212975.991,108169.121,8,10,12,13,17
3459,0.044939908,34523.795,768221.318,315932.682,486812.431,5,7,19,20,21
3460,0.044941002,72709.495,1617887.694,895200.455,795396.733,6,12,18,21,22
3461,0.044941621,72678.706,1617180.352,894623.313,795235.744,6,15,18,21,22
3462,0.044945235,72678.926,1617055.195,894695.965,795038.155,6,17,18,21,22
3463,0.044956514,72672.820,1616513.689,894511.267,794675.243,6,16,18,21,22
3464,0.044961324,72738.245,1617795.893,895223.006,795311.132,6,14,18,21,22
3465,0.044967384,72772.833,1618347.038,895619.491,795500.380,6,9,18,21,22
3466,0.044973859,13877.060,308558.355,213431.304,109004.111,8,9,11,13,14
3467,0.044978415,16909.187,375940.036,212975.909,179873.314,8,10,11,13,19
3468,0.044978838,49887.049,1109122.674,416350.780,742658.943,2,7,18,19,21
3469,0.044980995,13826.290,307380.709,212925.889,108281.110,8,10,13,14,15
3470,0.044982001,72844.597,1619416.557,896912.886,795348.268,6,13,18,21,22
3471,0.044985373,72809.848,1618522.720,896178.968,795153.601,6,10,18,21,22
3472,0.044996035,13834.739,307465.745,213279.042,108021.443,8,10,11,13,16
3473,0.045014603,13832.436,307287.748,213210.329,107909.855,8,9,10,13,16
3474,0.045020425,16891.298,375191.891,212510.711,179572.479,8,10,13,14,19
3475,0.045024044,16895.314,375250.926,212488.160,179658.080,8,10,12,13,19
3476,0.045026555,13895.336,308603.129,213408.753,109089.712,8,9,11,12,13
3477,0.045032321,13844.104,307425.945,212903.339,108366.710,8,10,12,13,15
3478,0.045047046,16866.371,374416.802,211983.670,179299.502,8,10,13,17,19
3479,0.045050928,13865.327,307770.070,212904.263,108731.134,8,9,11,13,17
3480,0.045059477,13814.880,306592.102,212398.849,108008.133,8,10,13,15,17
3481,0.045066143,67055.793,1487941.684,883563.577,671433.899,8,11,18,19,22
3482,0.045072360,16880.828,374527.281,211911.018,179497.091,8,10,13,15,19
3483,0.045077211,50310.938,1116105.816,411905.295,754511.459,2,8,18,20,21
3484,0.045078089,13825.838,306708.613,212813.843,107720.608,8,10,13,14,16
3485,0.045079031,67043.820,1487250.674,883075.828,671218.665,8,12,18,19,22
3486,0.045082471,13886.580,308026.152,213012.268,108900.464,8,11,12,13,14
3487,0.045085424,67021.074,1486535.289,882498.686,671057.677,8,15,18,19,22
3488,0.045087804,67019.069,1486412.357,882571.338,670860.087,8,17,18,19,22
3489,0.045088028,16939.440,375697.085,212416.432,180220.093,8,9,11,13,19
3490,0.045098621,67010.823,1485872.991,882386.640,670497.175,8,16,18,19,22
3491,0.045102004,67073.790,1487157.653,883098.379,671133.064,8,14,18,19,22
3492,0.045105664,67104.278,1487712.898,883494.864,671322.312,8,9,18,19,22
3493,0.045107567,13886.195,307846.237,212943.555,108788.877,8,9,12,13,14
3494,0.045108816,13857.093,307192.572,212507.778,108541.887,8,11,13,14,17
3495,0.045125827,67142.163,1487887.711,884054.341,670975.533,8,10,18,19,22
3496,0.045127105,67184.077,1488774.381,884788.259,671170.200,8,13,18,19,22
3497,0.045128506,13843.356,306754.145,212791.293,107806.208,8,10,12,13,16
3498,0.045130730,16921.712,374948.780,211951.234,179919.258,8,9,13,14,19
3499,0.045132268,13856.200,307013.164,212439.065,108430.299,8,9,13,14,17
3500,0.045150240,16921.689,374786.251,211682.515,180025.426,8,9,10,11,19
3501,0.045150248,13899.972,307860.363,212831.611,108928.723,8,9,11,13,15
3502,0.045152197,16932.137,375001.405,211928.683,180004.858,8,9,12,13,19
3503,0.045157065,13891.027,307615.803,212697.386,108809.444,8,9,10,11,14
3504,0.045157903,13814.694,305919.740,212286.803,107447.631,8,10,13,16,17
3505,0.045165179,13876.384,307236.331,212485.228,108627.487,8,11,12,13,17
3506,0.045167086,73240.754,1621551.467,897988.019,796804.202,5,11,18,21,22
3507,0.045170878,16901.539,374168.935,211424.193,179646.281,8,9,13,17,19
3508,0.045171916,16887.436,373848.126,211798.972,178936.590,8,10,13,16,19
3509,0.045177939,16909.468,374285.944,211351.541,179843.870,8,9,13,15,19
3510,0.045179959,73230.339,1620858.899,897500.270,796588.967,5,12,18,21,22
3511,0.045180839,73199.796,1620151.311,896923.128,796427.979,5,15,18,21,22
3512,0.045183998,73199.291,1620026.879,896995.780,796230.390,5,17,18,21,22
3513,0.045188772,13875.524,307056.890,212416.514,108515.900,8,9,12,13,17
3514,0.045195695,73193.742,1619484.818,896811.082,795867.477,5,16,18,21,22
3515,0.045196460,67308.489,1489242.492,884534.678,672016.302,7,11,18,19,22
3516,0.045200291,73259.142,1620767.045,897522.821,796503.367,5,14,18,21,22
3517,0.045203537,16910.397,374094.560,211194.766,179810.191,8,9,10,12,19
3518,0.045205088,16958.912,375154.931,211997.397,180116.446,8,11,12,13,19
3519,0.045205266,16908.289,374033.618,211217.316,179724.591,8,9,10,14,19
3520,0.045205954,73293.257,1621318.663,897919.306,796692.614,5,9,18,21,22
3521,0.045208119,16957.272,375093.520,212019.947,180030.845,8,11,13,14,19
3522,0.045209429,67296.560,1488551.437,884046.929,671801.068,7,12,18,19,22
3523,0.045209444,13909.170,307660.710,212674.835,108895.045,8,9,10,11,12
3524,0.045213507,14049.546,310737.804,215358.367,109428.982,7,9,10,11,13
3525,0.045215524,13893.860,307280.742,212435.126,108739.476,8,11,13,14,15
3526,0.045215724,67273.594,1487836.273,883469.787,671640.079,7,15,18,19,22
3527,0.045218160,67271.657,1487713.272,883542.439,671442.490,7,17,18,19,22
3528,0.045219602,67661.914,1496296.097,880089.193,683868.818,8,11,18,20,22
3529,0.045220517,73365.223,1622387.980,899212.701,796540.502,5,13,18,21,22
3530,0.045223797,73330.138,1621494.480,898478.783,796345.835,5,10,18,21,22
3531,0.045229089,67263.517,1487173.802,883357.741,671079.578,7,16,18,19,22
3532,0.045231546,16931.059,374319.716,211492.907,179757.868,8,11,13,17,19
3533,0.045232358,67326.486,1488458.461,884069.480,671715.467,7,14,18,19,22
3534,0.045232590,67650.086,1495604.942,879601.444,683653.584,8,12,18,20,22
3535,0.045233291,16883.697,373258.193,210690.276,179451.614,8,9,10,17,19
3536,0.045234224,13891.554,307102.747,212366.412,108627.889,8,9,13,14,15
3537,0.045235976,67356.988,1489013.691,884465.965,671904.715,7,9,18,19,22
3538,0.045236886,13879.894,306826.918,212170.346,108536.467,8,9,10,11,17
3539,0.045237607,67625.317,1494891.580,879024.302,683492.596,8,15,18,20,22
3540,0.045239049,67621.973,1494769.988,879096.954,683295.006,8,17,18,20,22
3541,0.045243874,16940.882,374434.830,211420.255,179955.458,8,11,13,15,19
3542,0.045247214,16894.077,373372.750,210617.623,179649.203,8,9,10,15,19
3543,0.045250522,50563.250,1117407.008,412876.396,755093.862,2,7,18,20,21
3544,0.045250803,13868.389,306478.293,212020.029,108326.652,8,12,13,14,17
3545,0.045250851,13847.306,306012.065,212214.151,107645.220,8,10,13,15,16
3546,0.045251404,67615.934,1494228.416,878912.256,682932.094,8,16,18,20,22
3547,0.045253929,67677.888,1495514.090,879623.994,683567.983,8,14,18,20,22
3548,0.045256101,67394.866,1489188.512,885025.442,671557.936,7,10,18,19,22
3549,0.045257260,67436.723,1490075.239,885759.360,671752.603,7,13,18,19,22
3550,0.045259683,67711.484,1496066.227,880020.480,683757.231,8,9,18,20,22
3551,0.045260941,13903.452,307184.335,212719.565,108368.222,8,9,11,13,16
3552,0.045262006,13910.254,307327.398,212412.575,108825.077,8,11,12,13,15
3553,0.045262299,16946.274,374401.535,211532.198,179815.611,8,12,13,14,19
3554,0.045264542,16940.039,374245.219,211263.479,179921.779,8,10,11,12,19
3555,0.045269859,13901.584,307082.563,212278.350,108705.797,8,10,11,12,14
3556,0.045273824,16940.631,374181.577,211286.029,179836.178,8,10,11,14,19
3557,0.045273852,14042.115,310159.501,214961.882,109239.735,7,10,11,13,14
3558,0.045277445,67746.119,1496244.290,880579.957,683410.452,8,10,18,20,22
3559,0.045279588,67789.411,1497129.583,881313.874,683605.119,8,13,18,20,22
3560,0.045284990,14037.609,309983.707,214893.168,109128.148,7,9,10,13,14
3561,0.045285778,13909.433,307147.919,212343.862,108713.489,8,9,12,13,15
3562,0.045285880,16917.329,373567.413,211027.708,179457.033,8,13,14,17,19
3563,0.045286797,16910.614,373411.576,210758.989,179563.201,8,10,11,17,19
3564,0.045288890,16920.056,373602.807,211239.495,179283.368,8,9,13,16,19
3565,0.045290714,13899.899,306903.948,212209.637,108594.210,8,9,10,12,14
3566,0.045295700,13871.777,306249.303,211773.860,108347.220,8,10,11,14,17
3567,0.045296788,13883.081,306491.504,211908.086,108466.499,8,11,13,15,17
3568,0.045300251,16927.879,373681.800,210955.056,179654.623,8,13,14,15,19
3569,0.045300765,16925.381,373622.411,211005.158,179542.634,8,12,13,17,19
3570,0.045301052,16930.898,373741.831,210932.506,179740.223,8,12,13,15,19
3571,0.045310622,13879.321,306314.962,211839.372,108354.912,8,9,13,15,17
3572,0.045311417,16924.825,373522.303,210686.337,179760.791,8,10,11,15,19
3573,0.045315143,50596.769,1116553.207,421643.919,745506.057,2,6,18,19,21
